OrderID|CustomerID|EmployeeID|OrderDate|RequiredDate|ShippedDate|ShipVia|Freight|ShipName|ShipAddress|ShipCity|ShipRegion|ShipPostalCode|ShipCountry|ProductName|CompanyName|CategoryName|UnitPrice|Quantity|Discount|TotalSales|FinalSales
10912|HUNGO|2|1998-02-26|1998-03-26|1998-03-18|2|580.91|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Queso Cabrales|Heli Süßwaren GmbH & Co. KG|Dairy Products|21.0|40|0.25|840.0|630.0
10912|HUNGO|2|1998-02-26|1998-03-26|1998-03-18|2|580.91|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Thüringer Rostbratwurst|Forêts d'érables|Meat/Poultry|123.79|60|0.25|7427.4|5570.55
10913|QUEEN|4|1998-02-26|1998-03-26|1998-03-04|1|33.05|Queen Cozinha|Alameda dos Canàrios, 891|Sao Paulo|SP|05487-020|Brazil|Chef Anton's Cajun Seasoning|Tokyo Traders|Condiments|22.0|30|0.25|660.0|495.0
10913|QUEEN|4|1998-02-26|1998-03-26|1998-03-04|1|33.05|Queen Cozinha|Alameda dos Canàrios, 891|Sao Paulo|SP|05487-020|Brazil|Escargots de Bourgogne||Seafood|13.25|15|0.0|198.75|198.75
10913|QUEEN|4|1998-02-26|1998-03-26|1998-03-04|1|33.05|Queen Cozinha|Alameda dos Canàrios, 891|Sao Paulo|SP|05487-020|Brazil|Geitost||Dairy Products|2.5|40|0.25|100.0|75.0
10914|QUEEN|6|1998-02-27|1998-03-27|1998-03-02|1|21.19|Queen Cozinha|Alameda dos Canàrios, 891|Sao Paulo|SP|05487-020|Brazil|Flotemysost||Dairy Products|21.5|25|0.0|537.5|537.5
10915|TORTU|2|1998-02-27|1998-03-27|1998-03-02|2|3.51|Tortuga Restaurante|Avda. Azteca 123|México D.F.||05033|Mexico|Alice Mutton|Svensk Sjöföda AB|Meat/Poultry|39.0|10|0.0|390.0|390.0
10915|TORTU|2|1998-02-27|1998-03-27|1998-03-02|2|3.51|Tortuga Restaurante|Avda. Azteca 123|México D.F.||05033|Mexico|Geitost||Dairy Products|2.5|30|0.0|75.0|75.0
10915|TORTU|2|1998-02-27|1998-03-27|1998-03-02|2|3.51|Tortuga Restaurante|Avda. Azteca 123|México D.F.||05033|Mexico|Tourtière||Meat/Poultry|7.45|10|0.0|74.5|74.5
10916|RANCH|1|1998-02-27|1998-03-27|1998-03-09|2|63.77|Rancho grande|Av. del Libertador 900|Buenos Aires||1010|Argentina|Mascarpone Fabioli||Dairy Products|32.0|6|0.0|192.0|192.0
10916|RANCH|1|1998-02-27|1998-03-27|1998-03-09|2|63.77|Rancho grande|Av. del Libertador 900|Buenos Aires||1010|Argentina|Pavlova|Bigfoot Breweries|Confections|17.45|6|0.0|104.7|104.7
10916|RANCH|1|1998-02-27|1998-03-27|1998-03-09|2|63.77|Rancho grande|Av. del Libertador 900|Buenos Aires||1010|Argentina|Ravioli Angelo||Grains/Cereals|19.5|20|0.0|390.0|390.0
10917|ROMEY|4|1998-03-02|1998-03-30|1998-03-11|2|8.29|Romero y tomillo|Gran Vía, 1|Madrid||28001|Spain|Camembert Pierrot||Dairy Products|34.0|10|0.0|340.0|340.0
10917|ROMEY|4|1998-03-02|1998-03-30|1998-03-11|2|8.29|Romero y tomillo|Gran Vía, 1|Madrid||28001|Spain|Nord-Ost Matjeshering||Seafood|25.89|1|0.0|25.89|25.89
10918|BOTTM|3|1998-03-02|1998-03-30|1998-03-11|3|48.83|Bottom-Dollar Markets|23 Tsawassen Blvd.|Tsawassen|BC|T2F 8M4|Canada|Camembert Pierrot||Dairy Products|34.0|25|0.25|850.0|637.5
10918|BOTTM|3|1998-03-02|1998-03-30|1998-03-11|3|48.83|Bottom-Dollar Markets|23 Tsawassen Blvd.|Tsawassen|BC|T2F 8M4|Canada|Chai|Exotic Liquids|Beverages|18.0|60|0.25|1080.0|810.0
10919|LINOD|2|1998-03-02|1998-03-30|1998-03-04|2|19.8|LINO-Delicateses|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|Boston Crab Meat||Seafood|18.4|20|0.0|368.0|368.0
10919|LINOD|2|1998-03-02|1998-03-30|1998-03-04|2|19.8|LINO-Delicateses|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|NuNuCa Nuß-Nougat-Creme|Ma Maison|Confections|14.0|24|0.0|336.0|336.0
10919|LINOD|2|1998-03-02|1998-03-30|1998-03-04|2|19.8|LINO-Delicateses|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|Pavlova|Bigfoot Breweries|Confections|17.45|24|0.0|418.8|418.8
10920|AROUT|4|1998-03-03|1998-03-31|1998-03-09|2|29.61|Around the Horn|Brook Farm Stratford St. Mary|Colchester|Essex|CO7 6JX|UK|Valkoinen suklaa||Confections|16.25|24|0.0|390.0|390.0
10921|VAFFE|1|1998-03-03|1998-04-14|1998-03-09|1|176.48|Vaffeljernet|Smagsloget 45|Århus||8200|Denmark|Steeleye Stout||Beverages|18.0|10|0.0|180.0|180.0
10921|VAFFE|1|1998-03-03|1998-04-14|1998-03-09|1|176.48|Vaffeljernet|Smagsloget 45|Århus||8200|Denmark|Vegie-spread||Condiments|43.9|40|0.0|1756.0|1756.0
10922|HANAR|5|1998-03-03|1998-03-31|1998-03-05|3|62.74|Hanari Carnes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|Alice Mutton|Svensk Sjöföda AB|Meat/Poultry|39.0|15|0.0|585.0|585.0
10922|HANAR|5|1998-03-03|1998-03-31|1998-03-05|3|62.74|Hanari Carnes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|Guaraná Fantástica|G'day, Mate|Beverages|4.5|35|0.0|157.5|157.5
10923|LAMAI|7|1998-03-03|1998-04-14|1998-03-13|3|68.26|La maison d'Asie|1 rue Alsace-Lorraine|Toulouse||31000|France|Ipoh Coffee||Beverages|46.0|10|0.20000000298023224|460.0|368.0
10923|LAMAI|7|1998-03-03|1998-04-14|1998-03-13|3|68.26|La maison d'Asie|1 rue Alsace-Lorraine|Toulouse||31000|France|Laughing Lumberjack Lager||Beverages|14.0|24|0.20000000298023224|336.0|268.8
10923|LAMAI|7|1998-03-03|1998-04-14|1998-03-13|3|68.26|La maison d'Asie|1 rue Alsace-Lorraine|Toulouse||31000|France|Singaporean Hokkien Fried Mee||Grains/Cereals|14.0|10|0.20000000298023224|140.0|112.0
10924|BERGS|3|1998-03-04|1998-04-01|1998-04-08|2|151.52|Berglunds snabbköp|Berguvsvägen  8|Luleå||S-958 22|Sweden|Ikura|Refrescos Americanas LTDA|Seafood|31.0|20|0.10000000149011612|620.0|558.0
10924|BERGS|3|1998-03-04|1998-04-01|1998-04-08|2|151.52|Berglunds snabbköp|Berguvsvägen  8|Luleå||S-958 22|Sweden|Rhönbräu Klosterbier||Beverages|7.75|6|0.0|46.5|46.5
10924|BERGS|3|1998-03-04|1998-04-01|1998-04-08|2|151.52|Berglunds snabbköp|Berguvsvägen  8|Luleå||S-958 22|Sweden|Rössle Sauerkraut|Gai pâturage|Produce|45.6|30|0.10000000149011612|1368.0|1231.2
10925|HANAR|3|1998-03-04|1998-04-01|1998-03-13|1|2.27|Hanari Carnes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|Filo Mix||Grains/Cereals|7.0|12|0.15000000596046448|84.0|71.4
10925|HANAR|3|1998-03-04|1998-04-01|1998-03-13|1|2.27|Hanari Carnes|Rua do Paço, 67|Rio de Janeiro|RJ|05454-876|Brazil|Inlagd Sill||Seafood|19.0|25|0.15000000596046448|475.0|403.75
10926|ANATR|4|1998-03-04|1998-04-01|1998-03-11|3|39.92|Ana Trujillo Emparedados y helados|Avda. de la Constitución 2222|México D.F.||05021|Mexico|Konbu|Nord-Ost-Fisch Handelsgesellschaft mbH|Seafood|6.0|10|0.0|60.0|60.0
10926|ANATR|4|1998-03-04|1998-04-01|1998-03-11|3|39.92|Ana Trujillo Emparedados y helados|Avda. de la Constitución 2222|México D.F.||05021|Mexico|Mozzarella di Giovanni||Dairy Products|34.8|10|0.0|348.0|348.0
10926|ANATR|4|1998-03-04|1998-04-01|1998-03-11|3|39.92|Ana Trujillo Emparedados y helados|Avda. de la Constitución 2222|México D.F.||05021|Mexico|Queso Cabrales|Heli Süßwaren GmbH & Co. KG|Dairy Products|21.0|2|0.0|42.0|42.0
10926|ANATR|4|1998-03-04|1998-04-01|1998-03-11|3|39.92|Ana Trujillo Emparedados y helados|Avda. de la Constitución 2222|México D.F.||05021|Mexico|Teatime Chocolate Biscuits|New England Seafood Cannery|Confections|9.2|7|0.0|64.4|64.4
10927|LACOR|4|1998-03-05|1998-04-02|1998-04-08|1|19.79|La corne d'abondance|67, avenue de l'Europe|Versailles||78000|France|Filo Mix||Grains/Cereals|7.0|5|0.0|35.0|35.0
10927|LACOR|4|1998-03-05|1998-04-02|1998-04-08|1|19.79|La corne d'abondance|67, avenue de l'Europe|Versailles||78000|France|Lakkalikööri||Beverages|18.0|20|0.0|360.0|360.0
10927|LACOR|4|1998-03-05|1998-04-02|1998-04-08|1|19.79|La corne d'abondance|67, avenue de l'Europe|Versailles||78000|France|Sir Rodney's Marmalade|Leka Trading|Confections|81.0|5|0.0|405.0|405.0
10928|GALED|1|1998-03-05|1998-04-02|1998-03-18|1|1.36|Galería del gastronómo|Rambla de Cataluña, 23|Barcelona||8022|Spain|Lakkalikööri||Beverages|18.0|5|0.0|90.0|90.0
10928|GALED|1|1998-03-05|1998-04-02|1998-03-18|1|1.36|Galería del gastronómo|Rambla de Cataluña, 23|Barcelona||8022|Spain|Zaanse koeken||Confections|9.5|5|0.0|47.5|47.5
10929|FRANK|6|1998-03-05|1998-04-02|1998-03-12|1|33.93|Frankenversand|Berliner Platz 43|München||80805|Germany|Original Frankfurter grüne Soße||Condiments|13.0|15|0.0|195.0|195.0
10929|FRANK|6|1998-03-05|1998-04-02|1998-03-12|1|33.93|Frankenversand|Berliner Platz 43|München||80805|Germany|Rhönbräu Klosterbier||Beverages|7.75|49|0.0|379.75|379.75
10929|FRANK|6|1998-03-05|1998-04-02|1998-03-12|1|33.93|Frankenversand|Berliner Platz 43|München||80805|Germany|Sir Rodney's Scones|Lyngbysild|Confections|10.0|60|0.0|600.0|600.0
10930|SUPRD|4|1998-03-06|1998-04-17|1998-03-18|3|15.55|Suprêmes délices|Boulevard Tirou, 255|Charleroi||B-6000|Belgium|Escargots de Bourgogne||Seafood|13.25|30|0.20000000298023224|397.5|318.0
10930|SUPRD|4|1998-03-06|1998-04-17|1998-03-18|3|15.55|Suprêmes délices|Boulevard Tirou, 255|Charleroi||B-6000|Belgium|Pâté chinois||Meat/Poultry|24.0|25|0.20000000298023224|600.0|480.0
10930|SUPRD|4|1998-03-06|1998-04-17|1998-03-18|3|15.55|Suprêmes délices|Boulevard Tirou, 255|Charleroi||B-6000|Belgium|Schoggi Schokolade|Escargots Nouveaux|Confections|43.9|25|0.0|1097.5|1097.5
10930|SUPRD|4|1998-03-06|1998-04-17|1998-03-18|3|15.55|Suprêmes délices|Boulevard Tirou, 255|Charleroi||B-6000|Belgium|Sir Rodney's Scones|Lyngbysild|Confections|10.0|36|0.0|360.0|360.0
10931|RICSU|4|1998-03-06|1998-03-20|1998-03-19|2|13.6|Richter Supermarkt|Starenweg 5|Genève||1204|Switzerland|Konbu|Nord-Ost-Fisch Handelsgesellschaft mbH|Seafood|6.0|42|0.15000000596046448|252.0|214.2
10931|RICSU|4|1998-03-06|1998-03-20|1998-03-19|2|13.6|Richter Supermarkt|Starenweg 5|Genève||1204|Switzerland|Ravioli Angelo||Grains/Cereals|19.5|30|0.0|585.0|585.0
10932|BONAP|8|1998-03-06|1998-04-03|1998-03-24|1|134.64|Bon app'|12, rue des Bouchers|Marseille||13008|France|Mozzarella di Giovanni||Dairy Products|34.8|16|0.0|556.8|556.8
10932|BONAP|8|1998-03-06|1998-04-03|1998-03-24|1|134.64|Bon app'|12, rue des Bouchers|Marseille||13008|France|Pavlova|Bigfoot Breweries|Confections|17.45|30|0.10000000149011612|523.5|471.15
10932|BONAP|8|1998-03-06|1998-04-03|1998-03-24|1|134.64|Bon app'|12, rue des Bouchers|Marseille||13008|France|Rhönbräu Klosterbier||Beverages|7.75|20|0.10000000149011612|155.0|139.5
10932|BONAP|8|1998-03-06|1998-04-03|1998-03-24|1|134.64|Bon app'|12, rue des Bouchers|Marseille||13008|France|Tarte au sucre||Confections|49.3|14|0.10000000149011612|690.2|621.18
10933|ISLAT|6|1998-03-06|1998-04-03|1998-03-16|3|54.15|Island Trading|Garden House Crowther Way|Cowes|Isle of Wight|PO31 7PJ|UK|Perth Pasties||Meat/Poultry|32.8|2|0.0|65.6|65.6
10933|ISLAT|6|1998-03-06|1998-04-03|1998-03-16|3|54.15|Island Trading|Garden House Crowther Way|Cowes|Isle of Wight|PO31 7PJ|UK|Sirop d'érable||Condiments|28.5|30|0.0|855.0|855.0
10934|LEHMS|3|1998-03-09|1998-04-06|1998-03-12|3|32.01|Lehmanns Marktstand|Magazinweg 7|Frankfurt a.M.||60528|Germany|Grandma's Boysenberry Spread|Mayumi's|Condiments|25.0|20|0.0|500.0|500.0
10935|WELLI|4|1998-03-09|1998-04-06|1998-03-18|3|47.59|Wellington Importadora|Rua do Mercado, 12|Resende|SP|08737-363|Brazil|Carnarvon Tigers|Aux joyeux ecclésiastiques|Seafood|62.5|4|0.25|250.0|187.5
10935|WELLI|4|1998-03-09|1998-04-06|1998-03-18|3|47.59|Wellington Importadora|Rua do Mercado, 12|Resende|SP|08737-363|Brazil|Chai|Exotic Liquids|Beverages|18.0|21|0.0|378.0|378.0
10935|WELLI|4|1998-03-09|1998-04-06|1998-03-18|3|47.59|Wellington Importadora|Rua do Mercado, 12|Resende|SP|08737-363|Brazil|Tunnbröd|Karkki Oy|Grains/Cereals|9.0|8|0.25|72.0|54.0
10936|GREAL|3|1998-03-09|1998-04-06|1998-03-18|2|33.68|Great Lakes Food Market|2732 Baker Blvd.|Eugene|OR|97403|USA|Inlagd Sill||Seafood|19.0|30|0.20000000298023224|570.0|456.0
10937|CACTU|7|1998-03-10|1998-03-24|1998-03-13|3|31.51|Cactus Comidas para llevar|Cerrito 333|Buenos Aires||1010|Argentina|Rössle Sauerkraut|Gai pâturage|Produce|45.6|8|0.0|364.8|364.8
10937|CACTU|7|1998-03-10|1998-03-24|1998-03-13|3|31.51|Cactus Comidas para llevar|Cerrito 333|Buenos Aires||1010|Argentina|Sasquatch Ale||Beverages|14.0|20|0.0|280.0|280.0
10938|QUICK|3|1998-03-10|1998-04-07|1998-03-16|2|31.89|QUICK-Stop|Taucherstraße 10|Cunewalde||01307|Germany|Camembert Pierrot||Dairy Products|34.0|49|0.25|1666.0|1249.5
10938|QUICK|3|1998-03-10|1998-04-07|1998-03-16|2|31.89|QUICK-Stop|Taucherstraße 10|Cunewalde||01307|Germany|Flotemysost||Dairy Products|21.5|35|0.25|752.5|564.38
10938|QUICK|3|1998-03-10|1998-04-07|1998-03-16|2|31.89|QUICK-Stop|Taucherstraße 10|Cunewalde||01307|Germany|Ipoh Coffee||Beverages|46.0|24|0.25|1104.0|828.0
10938|QUICK|3|1998-03-10|1998-04-07|1998-03-16|2|31.89|QUICK-Stop|Taucherstraße 10|Cunewalde||01307|Germany|Konbu|Nord-Ost-Fisch Handelsgesellschaft mbH|Seafood|6.0|20|0.25|120.0|90.0
10939|MAGAA|2|1998-03-10|1998-04-07|1998-03-13|2|76.33|Magazzini Alimentari Riuniti|Via Ludovico il Moro 22|Bergamo||24100|Italy|Chang|New Orleans Cajun Delights|Beverages|19.0|10|0.15000000596046448|190.0|161.5
10939|MAGAA|2|1998-03-10|1998-04-07|1998-03-13|2|76.33|Magazzini Alimentari Riuniti|Via Ludovico il Moro 22|Bergamo||24100|Italy|Laughing Lumberjack Lager||Beverages|14.0|40|0.15000000596046448|560.0|476.0
10940|BONAP|8|1998-03-11|1998-04-08|1998-03-23|3|19.77|Bon app'|12, rue des Bouchers|Marseille||13008|France|Konbu|Nord-Ost-Fisch Handelsgesellschaft mbH|Seafood|6.0|20|0.0|120.0|120.0
10940|BONAP|8|1998-03-11|1998-04-08|1998-03-23|3|19.77|Bon app'|12, rue des Bouchers|Marseille||13008|France|Uncle Bob's Organic Dried Pears|Pavlova, Ltd.|Produce|30.0|8|0.0|240.0|240.0
10941|SAVEA|7|1998-03-11|1998-04-08|1998-03-20|2|400.81|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Gorgonzola Telino||Dairy Products|12.5|44|0.25|550.0|412.5
10941|SAVEA|7|1998-03-11|1998-04-08|1998-03-20|2|400.81|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Mozzarella di Giovanni||Dairy Products|34.8|50|0.0|1740.0|1740.0
10941|SAVEA|7|1998-03-11|1998-04-08|1998-03-20|2|400.81|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Scottish Longbreads||Confections|12.5|80|0.25|1000.0|750.0
10941|SAVEA|7|1998-03-11|1998-04-08|1998-03-20|2|400.81|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Tarte au sucre||Confections|49.3|30|0.25|1479.0|1109.25
10942|REGGC|9|1998-03-11|1998-04-08|1998-03-18|3|17.95|Reggiani Caseifici|Strada Provinciale 124|Reggio Emilia||42100|Italy|Maxilaku||Confections|20.0|28|0.0|560.0|560.0
10943|BSBEV|4|1998-03-11|1998-04-08|1998-03-19|2|2.17|B's Beverages|Fauntleroy Circus|London||EC2 5NT|UK|Gustaf's Knäckebröd|Zaanse Snoepfabriek|Grains/Cereals|21.0|21|0.0|441.0|441.0
10943|BSBEV|4|1998-03-11|1998-04-08|1998-03-19|2|2.17|B's Beverages|Fauntleroy Circus|London||EC2 5NT|UK|Konbu|Nord-Ost-Fisch Handelsgesellschaft mbH|Seafood|6.0|15|0.0|90.0|90.0
10943|BSBEV|4|1998-03-11|1998-04-08|1998-03-19|2|2.17|B's Beverages|Fauntleroy Circus|London||EC2 5NT|UK|Spegesild||Seafood|12.0|15|0.0|180.0|180.0
10944|BOTTM|6|1998-03-12|1998-03-26|1998-03-13|3|52.92|Bottom-Dollar Markets|23 Tsawassen Blvd.|Tsawassen|BC|T2F 8M4|Canada|Gnocchi di nonna Alice||Grains/Cereals|38.0|18|0.0|684.0|684.0
10944|BOTTM|6|1998-03-12|1998-03-26|1998-03-13|3|52.92|Bottom-Dollar Markets|23 Tsawassen Blvd.|Tsawassen|BC|T2F 8M4|Canada|Gula Malacca||Condiments|19.45|18|0.25|350.1|262.58
10944|BOTTM|6|1998-03-12|1998-03-26|1998-03-13|3|52.92|Bottom-Dollar Markets|23 Tsawassen Blvd.|Tsawassen|BC|T2F 8M4|Canada|Queso Cabrales|Heli Süßwaren GmbH & Co. KG|Dairy Products|21.0|5|0.25|105.0|78.75
10945|MORGK|4|1998-03-12|1998-04-09|1998-03-18|1|10.22|Morgenstern Gesundkost|Heerstr. 22|Leipzig||04179|Germany|Gorgonzola Telino||Dairy Products|12.5|10|0.0|125.0|125.0
10945|MORGK|4|1998-03-12|1998-04-09|1998-03-18|1|10.22|Morgenstern Gesundkost|Heerstr. 22|Leipzig||04179|Germany|Konbu|Nord-Ost-Fisch Handelsgesellschaft mbH|Seafood|6.0|20|0.0|120.0|120.0
10946|VAFFE|1|1998-03-12|1998-04-09|1998-03-19|2|27.2|Vaffeljernet|Smagsloget 45|Århus||8200|Denmark|Guaraná Fantástica|G'day, Mate|Beverages|4.5|25|0.0|112.5|112.5
10946|VAFFE|1|1998-03-12|1998-04-09|1998-03-19|2|27.2|Vaffeljernet|Smagsloget 45|Århus||8200|Denmark|Ikura|Refrescos Americanas LTDA|Seafood|31.0|25|0.0|775.0|775.0
10946|VAFFE|1|1998-03-12|1998-04-09|1998-03-19|2|27.2|Vaffeljernet|Smagsloget 45|Århus||8200|Denmark|Original Frankfurter grüne Soße||Condiments|13.0|40|0.0|520.0|520.0
10947|BSBEV|3|1998-03-13|1998-04-10|1998-03-16|2|3.26|B's Beverages|Fauntleroy Circus|London||EC2 5NT|UK|Raclette Courdavault||Dairy Products|55.0|4|0.0|220.0|220.0
10948|GODOS|3|1998-03-13|1998-04-10|1998-03-19|3|23.39|Godos Cocina Típica|C/ Romero, 33|Sevilla||41101|Spain|Manjimup Dried Apples||Produce|53.0|40|0.0|2120.0|2120.0
10948|GODOS|3|1998-03-13|1998-04-10|1998-03-19|3|23.39|Godos Cocina Típica|C/ Romero, 33|Sevilla||41101|Spain|Pâté chinois||Meat/Poultry|24.0|4|0.0|96.0|96.0
10948|GODOS|3|1998-03-13|1998-04-10|1998-03-19|3|23.39|Godos Cocina Típica|C/ Romero, 33|Sevilla||41101|Spain|Valkoinen suklaa||Confections|16.25|9|0.0|146.25|146.25
10949|BOTTM|2|1998-03-13|1998-04-10|1998-03-17|3|74.44|Bottom-Dollar Markets|23 Tsawassen Blvd.|Tsawassen|BC|T2F 8M4|Canada|Alice Mutton|Svensk Sjöföda AB|Meat/Poultry|39.0|6|0.0|234.0|234.0
10949|BOTTM|2|1998-03-13|1998-04-10|1998-03-17|3|74.44|Bottom-Dollar Markets|23 Tsawassen Blvd.|Tsawassen|BC|T2F 8M4|Canada|Grandma's Boysenberry Spread|Mayumi's|Condiments|25.0|12|0.0|300.0|300.0
10949|BOTTM|2|1998-03-13|1998-04-10|1998-03-17|3|74.44|Bottom-Dollar Markets|23 Tsawassen Blvd.|Tsawassen|BC|T2F 8M4|Canada|Ikura|Refrescos Americanas LTDA|Seafood|31.0|30|0.0|930.0|930.0
10949|BOTTM|2|1998-03-13|1998-04-10|1998-03-17|3|74.44|Bottom-Dollar Markets|23 Tsawassen Blvd.|Tsawassen|BC|T2F 8M4|Canada|Tarte au sucre||Confections|49.3|60|0.0|2958.0|2958.0
10950|MAGAA|1|1998-03-16|1998-04-13|1998-03-23|2|2.5|Magazzini Alimentari Riuniti|Via Ludovico il Moro 22|Bergamo||24100|Italy|Chef Anton's Cajun Seasoning|Tokyo Traders|Condiments|22.0|5|0.0|110.0|110.0
10951|RICSU|9|1998-03-16|1998-04-27|1998-04-07|2|30.85|Richter Supermarkt|Starenweg 5|Genève||1204|Switzerland|Geitost||Dairy Products|2.5|15|0.05000000074505806|37.5|35.63
10951|RICSU|9|1998-03-16|1998-04-27|1998-04-07|2|30.85|Richter Supermarkt|Starenweg 5|Genève||1204|Switzerland|Jack's New England Clam Chowder||Seafood|9.65|6|0.05000000074505806|57.9|55.01
10951|RICSU|9|1998-03-16|1998-04-27|1998-04-07|2|30.85|Richter Supermarkt|Starenweg 5|Genève||1204|Switzerland|Rhönbräu Klosterbier||Beverages|7.75|50|0.05000000074505806|387.5|368.13
10952|ALFKI|1|1998-03-16|1998-04-27|1998-03-24|1|40.42|Alfred's Futterkiste|Obere Str. 57|Berlin||12209|Germany|Grandma's Boysenberry Spread|Mayumi's|Condiments|25.0|16|0.05000000074505806|400.0|380.0
10952|ALFKI|1|1998-03-16|1998-04-27|1998-03-24|1|40.42|Alfred's Futterkiste|Obere Str. 57|Berlin||12209|Germany|Rössle Sauerkraut|Gai pâturage|Produce|45.6|2|0.0|91.2|91.2
10953|AROUT|9|1998-03-16|1998-03-30|1998-03-25|2|23.72|Around the Horn|Brook Farm Stratford St. Mary|Colchester|Essex|CO7 6JX|UK|Gorgonzola Telino||Dairy Products|12.5|50|0.05000000074505806|625.0|593.75
10953|AROUT|9|1998-03-16|1998-03-30|1998-03-25|2|23.72|Around the Horn|Brook Farm Stratford St. Mary|Colchester|Essex|CO7 6JX|UK|Sir Rodney's Marmalade|Leka Trading|Confections|81.0|50|0.05000000074505806|4050.0|3847.5
10954|LINOD|5|1998-03-17|1998-04-28|1998-03-20|1|27.91|LINO-Delicateses|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|Camembert Pierrot||Dairy Products|34.0|24|0.15000000596046448|816.0|693.6
10954|LINOD|5|1998-03-17|1998-04-28|1998-03-20|1|27.91|LINO-Delicateses|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|Gorgonzola Telino||Dairy Products|12.5|25|0.15000000596046448|312.5|265.63
10954|LINOD|5|1998-03-17|1998-04-28|1998-03-20|1|27.91|LINO-Delicateses|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|Pavlova|Bigfoot Breweries|Confections|17.45|28|0.15000000596046448|488.6|415.31
10954|LINOD|5|1998-03-17|1998-04-28|1998-03-20|1|27.91|LINO-Delicateses|Ave. 5 de Mayo Porlamar|I. de Margarita|Nueva Esparta|4980|Venezuela|Rogede sild||Seafood|9.5|30|0.0|285.0|285.0
10955|FOLKO|8|1998-03-17|1998-04-14|1998-03-20|2|3.26|Folk och fä HB|Åkergatan 24|Bräcke||S-844 67|Sweden|Rhönbräu Klosterbier||Beverages|7.75|12|0.20000000298023224|93.0|74.4
10956|BLAUS|6|1998-03-17|1998-04-28|1998-03-20|2|44.65|Blauer See Delikatessen|Forsterstr. 57|Mannheim||68306|Germany|Manjimup Dried Apples||Produce|53.0|8|0.0|424.0|424.0
10956|BLAUS|6|1998-03-17|1998-04-28|1998-03-20|2|44.65|Blauer See Delikatessen|Forsterstr. 57|Mannheim||68306|Germany|Sir Rodney's Scones|Lyngbysild|Confections|10.0|12|0.0|120.0|120.0
10956|BLAUS|6|1998-03-17|1998-04-28|1998-03-20|2|44.65|Blauer See Delikatessen|Forsterstr. 57|Mannheim||68306|Germany|Zaanse koeken||Confections|9.5|14|0.0|133.0|133.0
10957|HILAA|8|1998-03-18|1998-04-15|1998-03-27|3|105.36|HILARION-Abastos|Carrera 22 con Ave. Carlos Soublette #8-35|San Cristóbal|Táchira|5022|Venezuela|Nord-Ost Matjeshering||Seafood|25.89|30|0.0|776.7|776.7
10957|HILAA|8|1998-03-18|1998-04-15|1998-03-27|3|105.36|HILARION-Abastos|Carrera 22 con Ave. Carlos Soublette #8-35|San Cristóbal|Táchira|5022|Venezuela|Steeleye Stout||Beverages|18.0|40|0.0|720.0|720.0
10957|HILAA|8|1998-03-18|1998-04-15|1998-03-27|3|105.36|HILARION-Abastos|Carrera 22 con Ave. Carlos Soublette #8-35|San Cristóbal|Táchira|5022|Venezuela|Wimmers gute Semmelknödel||Grains/Cereals|33.25|8|0.0|266.0|266.0
10958|OCEAN|7|1998-03-18|1998-04-15|1998-03-27|2|49.56|Océano Atlántico Ltda.|Ing. Gustavo Moncada 8585 Piso 20-A|Buenos Aires||1010|Argentina|Chef Anton's Gumbo Mix|Cooperativa de Quesos 'Las Cabras'|Condiments|21.35|20|0.0|427.0|427.0
10958|OCEAN|7|1998-03-18|1998-04-15|1998-03-27|2|49.56|Océano Atlántico Ltda.|Ing. Gustavo Moncada 8585 Piso 20-A|Buenos Aires||1010|Argentina|Mozzarella di Giovanni||Dairy Products|34.8|5|0.0|174.0|174.0
10958|OCEAN|7|1998-03-18|1998-04-15|1998-03-27|2|49.56|Océano Atlántico Ltda.|Ing. Gustavo Moncada 8585 Piso 20-A|Buenos Aires||1010|Argentina|Uncle Bob's Organic Dried Pears|Pavlova, Ltd.|Produce|30.0|6|0.0|180.0|180.0
10959|GOURL|6|1998-03-18|1998-04-29|1998-03-23|2|4.98|Gourmet Lanchonetes|Av. Brasil, 442|Campinas|SP|04876-786|Brazil|Rhönbräu Klosterbier||Beverages|7.75|20|0.15000000596046448|155.0|131.75
